Unnamed: 0,mz(Da),RT(s),id,maxInt,maxInt_frac
0,99.0087,285.603190208435,3791,65637.75732421875,0.3951486305932179
1,99.0087,279.9888401279449,3719,60276.50732421875,0.2895363875950356
2,99.0088,274.6772032032013,3655,59185.21240234375,0.4121431072668422
3,100.9335479736328,188.7292702445984,2523,35086.12255859375,0.7519177664101332
4,100.9335556030273,293.362734342575,3886,40872.42626953125,0.5790752616793806
5,100.9335556030273,298.9569733390808,3954,68039.87060546875,0.7308646688696536
6,100.9335861206055,265.6531102905274,3544,58633.68310546875,0.5526527200216539
7,100.9335861206055,201.9628832588195,2700,40485.10107421875,0.7706183193091373
8,100.9335861206055,276.0866151103973,3670,58620.62890625,0.6889706795169496
9,100.93359375,326.0248642215729,4265,33999.18530273438,0.4314035184508636
10,100.9336013793945,236.6923322925568,3175,65022.32299804688,0.4578880897029673
11,100.9336013793945,282.0298621902465,3746,46722.10888671875,0.6281640349038868
12,100.9336013793945,347.1160381088256,4489,46679.21948242188,0.4667576504938075
13,100.9336013793945,259.4400222549438,3470,61097.67993164062,0.8624452893948874
14,100.9336090087891,216.8808522472382,2905,75442.73657226562,0.7062824246202954
15,100.9336090087891,331.3907692680359,4321,52483.01440429688,0.4260833886700146
16,100.9336090087891,253.9411101589203,3400,60047.01904296875,0.8591228415199856
17,100.9336090087891,384.9606051692962,4871,38866.9384765625,0.5635397412722116
18,100.9336090087891,248.4625432739258,3331,38944.43139648438,0.8973058574275292
19,100.9336166381836,357.6204831848144,4593,55569.3388671875,0.5040137161126628
20,100.9336166381836,309.870587135315,4083,18610.68383789062,0.5071290050562014
21,100.9336166381836,304.1442721138,4020,46944.6025390625,0.6154402027173277
22,100.9336166381836,222.9743492851257,2991,30429.9755859375,0.8538328664731832
23,100.9336166381836,287.6482072124481,3816,54434.244140625,0.8252110945355408
24,100.9336166381836,177.4303522357941,2364,33210.1064453125,0.8709847450017054
25,100.9336242675781,379.313743139267,4811,38843.61083984375,0.7282986168180032
26,100.9336242675781,336.7180261859893,4379,39316.95068359375,0.650364565865736
27,100.9336242675781,209.6974411258697,2805,58597.15869140625,0.5107710858920782
28,100.9336242675781,341.9012413272857,4435,30642.01953125,0.8588972939400896
29,100.9336242675781,315.2602272281646,4146,48796.8994140625,0.5172513822589546
30,100.9336318969727,270.9239721546173,3608,37327.48718261719,0.9471391429534518
31,100.9336318969727,230.878282333374,3096,76917.802734375,0.801220611034278
32,100.9336318969727,243.0888481388093,3260,59203.32202148438,0.7004347236621553
33,100.9336318969727,368.5239932785033,4699,47336.81665039062,0.6384621064632913
34,100.9336395263672,363.1423301944732,4646,27682.60900878906,0.8708742827661523
35,100.9336395263672,374.0455942401886,4754,53021.70971679688,0.5876541127714568
36,100.9336395263672,194.312120223999,2599,91127.10473632812,0.4670728881725584
37,100.9336395263672,320.5708081970214,4204,39717.04638671875,0.3271112471865342
38,100.9336471557617,352.2107081661224,4541,37192.05297851562,0.6566486486301976
39,100.9336471557617,390.6337192306519,4934,32265.68310546875,0.8625745362232171
40,100.9338226318359,395.8687873134613,4996,267404.3579101562,0.8336756429186564
41,101.0242462158203,30.69848110771179,293,219080.9340820312,0.3716708637434939
42,101.0243072509766,163.4101591358185,2165,65044.38818359375,0.2860588285011827
43,101.0243453979492,62.0523731956482,734,100787.4399414062,0.2243583130313261
44,101.0243530273438,179.5081992397309,2394,29499.5126953125,0.8590822524511379
45,101.0243530273438,190.1694612751007,2544,34675.35083007812,0.5019500178683782
46,101.0243606567383,118.8277392635345,1531,63538.05419921875,0.1797096635655298
47,101.0243682861328,174.0014021644592,2315,46807.05590820312,0.2624840471241177
48,101.0243682861328,35.7654543170929,368,240389.6190185547,0.2441419706562704
